:START_ID(Authors),Title,Year,:END_ID(Authors),:TYPE
5178,ETKnet: A Distributed Network System for Sharing Event Data and Multi-faceted Knowledge in a Collaboration Federation.,2010,5183,Collaborate
5178,ETKnet: A Distributed Network System for Sharing Event Data and Multi-faceted Knowledge in a Collaboration Federation.,2010,5184,Collaborate
5179,ETKnet: A Distributed Network System for Sharing Event Data and Multi-faceted Knowledge in a Collaboration Federation.,2010,5180,Collaborate
5179,ETKnet: A Distributed Network System for Sharing Event Data and Multi-faceted Knowledge in a Collaboration Federation.,2010,5181,Collaborate
5179,ETKnet: A Distributed Network System for Sharing Event Data and Multi-faceted Knowledge in a Collaboration Federation.,2010,5182,Collaborate
5179,ETKnet: A Distributed Network System for Sharing Event Data and Multi-faceted Knowledge in a Collaboration Federation.,2010,5183,Collaborate
5179,ETKnet: A Distributed Network System for Sharing Event Data and Multi-faceted Knowledge in a Collaboration Federation.,2010,5184,Collaborate
5180,ETKnet: A Distributed Network System for Sharing Event Data and Multi-faceted Knowledge in a Collaboration Federation.,2010,5181,Collaborate
5180,ETKnet: A Distributed Network System for Sharing Event Data and Multi-faceted Knowledge in a Collaboration Federation.,2010,5182,Collaborate
5180,ETKnet: A Distributed Network System for Sharing Event Data and Multi-faceted Knowledge in a Collaboration Federation.,2010,5183,Collaborate
5180,ETKnet: A Distributed Network System for Sharing Event Data and Multi-faceted Knowledge in a Collaboration Federation.,2010,5184,Collaborate
5181,ETKnet: A Distributed Network System for Sharing Event Data and Multi-faceted Knowledge in a Collaboration Federation.,2010,5182,Collaborate
5181,ETKnet: A Distributed Network System for Sharing Event Data and Multi-faceted Knowledge in a Collaboration Federation.,2010,5183,Collaborate
5181,ETKnet: A Distributed Network System for Sharing Event Data and Multi-faceted Knowledge in a Collaboration Federation.,2010,5184,Collaborate
5182,ETKnet: A Distributed Network System for Sharing Event Data and Multi-faceted Knowledge in a Collaboration Federation.,2010,5183,Collaborate
5182,ETKnet: A Distributed Network System for Sharing Event Data and Multi-faceted Knowledge in a Collaboration Federation.,2010,5184,Collaborate
5183,ETKnet: A Distributed Network System for Sharing Event Data and Multi-faceted Knowledge in a Collaboration Federation.,2010,5184,Collaborate
5185,MIP-based GRASP and Genetic Algorithm for Balancing Transfer Lines.,2010,5186,Collaborate
5185,MIP-based GRASP and Genetic Algorithm for Balancing Transfer Lines.,2010,5187,Collaborate
5186,MIP-based GRASP and Genetic Algorithm for Balancing Transfer Lines.,2010,5187,Collaborate
5188,An Extended Study of the Discriminant Random Forest.,2010,5189,Collaborate
5188,An Extended Study of the Discriminant Random Forest.,2010,5190,Collaborate
5188,An Extended Study of the Discriminant Random Forest.,2010,5191,Collaborate
5189,An Extended Study of the Discriminant Random Forest.,2010,5190,Collaborate
5189,An Extended Study of the Discriminant Random Forest.,2010,5191,Collaborate
5190,An Extended Study of the Discriminant Random Forest.,2010,5191,Collaborate
5192,Mining Interesting Rules Without Support Requirement: A General Universal Existential Upward Closure Property.,2010,5193,Collaborate
5192,Mining Interesting Rules Without Support Requirement: A General Universal Existential Upward Closure Property.,2010,5194,Collaborate
5193,Mining Interesting Rules Without Support Requirement: A General Universal Existential Upward Closure Property.,2010,5194,Collaborate
5195,Automatic Mapping of Social Networks of Actors from Text Corpora: Time Series Analysis.,2010,5196,Collaborate
5197,IT-Based Knowledge Management Systems to Support the Design of Product Development Processes.,2009,5198,Collaborate
5197,IT-Based Knowledge Management Systems to Support the Design of Product Development Processes.,2009,5199,Collaborate
5198,IT-Based Knowledge Management Systems to Support the Design of Product Development Processes.,2009,5199,Collaborate
5200,A Game Theoretic Framework for Multi-agent Deployment in Intrusion Detection Systems.,2010,5201,Collaborate
5200,A Game Theoretic Framework for Multi-agent Deployment in Intrusion Detection Systems.,2010,5202,Collaborate
5201,A Game Theoretic Framework for Multi-agent Deployment in Intrusion Detection Systems.,2010,5202,Collaborate
5203,Management of Knowledge Transfer in Distributed Software Organizations: The Outsourcers' Perspective.,2007,5204,Collaborate
5205,Avoiding Attribute Disclosure with the (Extended) ,2010,5206,Collaborate
5207,Framework for Fast Identification of Community Structures in Large-Scale Social Networks.,2010,5208,Collaborate
5209,Duplicate Work Reduction in Business Continuity and Risk Management Processes.,2010,5210,Collaborate
5209,Duplicate Work Reduction in Business Continuity and Risk Management Processes.,2010,5211,Collaborate
5209,Duplicate Work Reduction in Business Continuity and Risk Management Processes.,2010,5212,Collaborate
5210,Duplicate Work Reduction in Business Continuity and Risk Management Processes.,2010,5211,Collaborate
5210,Duplicate Work Reduction in Business Continuity and Risk Management Processes.,2010,5212,Collaborate
5211,Duplicate Work Reduction in Business Continuity and Risk Management Processes.,2010,5212,Collaborate
5213,Response-Based Segmentation Using Finite Mixture Partial Least Squares - Theoretical Foundations and an Application to American Customer Satisfaction Index Data.,2010,5214,Collaborate
5213,Response-Based Segmentation Using Finite Mixture Partial Least Squares - Theoretical Foundations and an Application to American Customer Satisfaction Index Data.,2010,5215,Collaborate
5214,Response-Based Segmentation Using Finite Mixture Partial Least Squares - Theoretical Foundations and an Application to American Customer Satisfaction Index Data.,2010,5215,Collaborate
5216,"Social Network Data Mining: Research Questions, Techniques, and Applications.",2010,5217,Collaborate
5216,"Social Network Data Mining: Research Questions, Techniques, and Applications.",2010,5218,Collaborate
5216,"Social Network Data Mining: Research Questions, Techniques, and Applications.",2010,5219,Collaborate
5217,"Social Network Data Mining: Research Questions, Techniques, and Applications.",2010,5218,Collaborate
5217,"Social Network Data Mining: Research Questions, Techniques, and Applications.",2010,5219,Collaborate
5218,"Social Network Data Mining: Research Questions, Techniques, and Applications.",2010,5219,Collaborate
5222,Health-Related Virtual Communities and Social Networking Services.,2012,4926,Collaborate
5222,Health-Related Virtual Communities and Social Networking Services.,2012,4925,Collaborate
5222,Health-Related Virtual Communities and Social Networking Services.,2012,5223,Collaborate
4926,Health-Related Virtual Communities and Social Networking Services.,2012,4925,Collaborate
4926,Health-Related Virtual Communities and Social Networking Services.,2012,5223,Collaborate
4925,Health-Related Virtual Communities and Social Networking Services.,2012,5223,Collaborate
5224,"An Image-Centric, Web-Based, Telehealth Information System for Multidisciplinary Clinical Collaboration.",2010,5225,Collaborate
5224,"An Image-Centric, Web-Based, Telehealth Information System for Multidisciplinary Clinical Collaboration.",2010,5226,Collaborate
5225,"An Image-Centric, Web-Based, Telehealth Information System for Multidisciplinary Clinical Collaboration.",2010,5226,Collaborate
5228,"GDSS Past, Present, and Future.",2011,5229,Collaborate
5228,"GDSS Past, Present, and Future.",2011,5230,Collaborate
5228,"GDSS Past, Present, and Future.",2011,5231,Collaborate
5228,"GDSS Past, Present, and Future.",2011,5126,Collaborate
5229,"GDSS Past, Present, and Future.",2011,5230,Collaborate
5229,"GDSS Past, Present, and Future.",2011,5231,Collaborate
5229,"GDSS Past, Present, and Future.",2011,5126,Collaborate
5230,"GDSS Past, Present, and Future.",2011,5231,Collaborate
5230,"GDSS Past, Present, and Future.",2011,5126,Collaborate
5231,"GDSS Past, Present, and Future.",2011,5126,Collaborate
5232,Using Decision Trees for the Semi-automatic Development of Medical Data Patterns: A Computer-Supported Framework.,2010,5233,Collaborate
5232,Using Decision Trees for the Semi-automatic Development of Medical Data Patterns: A Computer-Supported Framework.,2010,5234,Collaborate
5233,Using Decision Trees for the Semi-automatic Development of Medical Data Patterns: A Computer-Supported Framework.,2010,5234,Collaborate
5235,Network Analysis of US Air Transportation Network.,2010,5236,Collaborate
5235,Network Analysis of US Air Transportation Network.,2010,5237,Collaborate
5236,Network Analysis of US Air Transportation Network.,2010,5237,Collaborate
5238,A Generic Model of Self-Incrementing Knowledge-Based Decision Support System Using the Bolzmann Machine.,2007,5239,Collaborate
5241,Knowledge Networking to overcome the Digital Divide.,2009,5242,Collaborate
5241,Knowledge Networking to overcome the Digital Divide.,2009,5243,Collaborate
5242,Knowledge Networking to overcome the Digital Divide.,2009,5243,Collaborate
5244,Context Prediction in Pervasive Computing Systems: Achievements and Challenges.,2010,5141,Collaborate
5245,Antecedents of Procedural Governance in Knowledge - Sharing Alliances.,2009,5246,Collaborate
5247,Automatic Expansion of a Social Network Using Sentiment Analysis.,2010,5248,Collaborate
5247,Automatic Expansion of a Social Network Using Sentiment Analysis.,2010,5249,Collaborate
5247,Automatic Expansion of a Social Network Using Sentiment Analysis.,2010,5250,Collaborate
5248,Automatic Expansion of a Social Network Using Sentiment Analysis.,2010,5249,Collaborate
5248,Automatic Expansion of a Social Network Using Sentiment Analysis.,2010,5250,Collaborate
5249,Automatic Expansion of a Social Network Using Sentiment Analysis.,2010,5250,Collaborate
5114,Partially Distributed Emergency Teams: Considerations of Decision Support for Virtual Communities of Practice.,2010,5112,Collaborate
5114,Partially Distributed Emergency Teams: Considerations of Decision Support for Virtual Communities of Practice.,2010,5113,Collaborate
5112,Partially Distributed Emergency Teams: Considerations of Decision Support for Virtual Communities of Practice.,2010,5113,Collaborate
5252,The Email Strategy Investigation Model (eSIM): A DSS for Analysis of Email Processing Strategies.,2007,4957,Collaborate
5252,The Email Strategy Investigation Model (eSIM): A DSS for Analysis of Email Processing Strategies.,2007,5253,Collaborate
5252,The Email Strategy Investigation Model (eSIM): A DSS for Analysis of Email Processing Strategies.,2007,5254,Collaborate
4957,The Email Strategy Investigation Model (eSIM): A DSS for Analysis of Email Processing Strategies.,2007,5253,Collaborate
4957,The Email Strategy Investigation Model (eSIM): A DSS for Analysis of Email Processing Strategies.,2007,5254,Collaborate
5253,The Email Strategy Investigation Model (eSIM): A DSS for Analysis of Email Processing Strategies.,2007,5254,Collaborate
5255,The Real Value of B2B: From Commerce Towards Interaction and Knowledge Sharing.,2007,5256,Collaborate
5257,Behaviorally Founded Recommendation Algorithm for Browsing Assistance Systems.,2010,5258,Collaborate
5257,Behaviorally Founded Recommendation Algorithm for Browsing Assistance Systems.,2010,5259,Collaborate
5257,Behaviorally Founded Recommendation Algorithm for Browsing Assistance Systems.,2010,5260,Collaborate
5258,Behaviorally Founded Recommendation Algorithm for Browsing Assistance Systems.,2010,5259,Collaborate
5258,Behaviorally Founded Recommendation Algorithm for Browsing Assistance Systems.,2010,5260,Collaborate
5259,Behaviorally Founded Recommendation Algorithm for Browsing Assistance Systems.,2010,5260,Collaborate
1460,Supporting e-Science Using Semantic Web Technologies - The Semantic Grid.,2010,5261,Collaborate
5262,IT-Based Tools to Support New Product Design: A Case Study of a Design Consultancy Firm.,2009,5263,Collaborate
5264,Efficient Context Prediction for Decision Making in Pervasive Health Care Environments: A Case Study.,2010,4338,Collaborate
5265,Critical Success Factors for Implementation of Business Intelligence Systems: A Study of Engineering Asset Management Organizations.,2007,5266,Collaborate
5265,Critical Success Factors for Implementation of Business Intelligence Systems: A Study of Engineering Asset Management Organizations.,2007,5267,Collaborate
5266,Critical Success Factors for Implementation of Business Intelligence Systems: A Study of Engineering Asset Management Organizations.,2007,5267,Collaborate
5268,Classification Techniques and Error Control in Logic Mining.,2010,5269,Collaborate
5268,Classification Techniques and Error Control in Logic Mining.,2010,5270,Collaborate
5269,Classification Techniques and Error Control in Logic Mining.,2010,5270,Collaborate
5271,Inter-Organizational Knowledge Transfer as a Source of Innovation: The Role of Absorptive Capacity and Information Management Systems.,2007,5272,Collaborate
5273,PCA-based Time Series Similarity Search.,2010,5274,Collaborate
5273,PCA-based Time Series Similarity Search.,2010,5275,Collaborate
5274,PCA-based Time Series Similarity Search.,2010,5275,Collaborate
